<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.02.21	573.01	605.38	521.51	577.82	59946	0	401
2021.02.22	577.82	584.95	398.00	517.05	100130	0	401
2021.02.23	517.05	517.99	352.32	411.40	99337	0	401
2021.02.24	411.38	457.51	405.81	423.25	96634	0	401
2021.02.25	423.24	453.51	413.00	418.06	102773	0	401
2021.02.26	418.06	421.98	375.87	395.89	102582	0	401
2021.02.27	395.89	413.99	393.70	406.46	45826	0	401
2021.02.28	406.48	406.94	356.51	381.02	60776	0	401
2021.03.01	381.05	418.68	374.96	407.29	80178	0	401
2021.03.02	407.29	456.49	406.39	418.19	90285	0	401
2021.03.03	418.18	458.40	416.94	445.07	77772	0	401
